inventory_id,sku,product_name,category,warehouse_id,warehouse_name,region,quantity_available,reserved_quantity,unit_cost,reorder_level,version,updated_at
INV-001523,SKU-0023,Electronics Item 0023,Electronics,WH007,Central Warehouse 007,Central,732,46,1378.73,110,1,2026-05-24T00:00:00+07:00
INV-001524,SKU-0024,Home Item 0024,Home,WH007,Central Warehouse 007,Central,207,51,146.05,51,1,2026-05-24T00:00:00+07:00
INV-001525,SKU-0025,Grocery Item 0025,Grocery,WH007,Central Warehouse 007,Central,231,11,2285.78,79,1,2026-05-24T00:00:00+07:00
INV-001526,SKU-0026,Fashion Item 0026,Fashion,WH007,Central Warehouse 007,Central,405,3,317.42,76,1,2026-05-24T00:00:00+07:00
INV-001527,SKU-0027,Industrial Item 0027,Industrial,WH007,Central Warehouse 007,Central,395,46,1464.29,64,1,2026-05-24T00:00:00+07:00
INV-001528,SKU-0028,Electronics Item 0028,Electronics,WH007,Central Warehouse 007,Central,548,73,1542.14,86,1,2026-05-24T00:00:00+07:00
INV-001529,SKU-0029,Home Item 0029,Home,WH007,Central Warehouse 007,Central,690,28,501.44,30,1,2026-05-24T00:00:00+07:00
INV-001530,SKU-0030,Grocery Item 0030,Grocery,WH007,Central Warehouse 007,Central,489,41,48.91,35,1,2026-05-24T00:00:00+07:00
INV-001531,SKU-0031,Fashion Item 0031,Fashion,WH007,Central Warehouse 007,Central,501,26,1111.00,110,1,2026-05-24T00:00:00+07:00
INV-001532,SKU-0032,Industrial Item 0032,Industrial,WH007,Central Warehouse 007,Central,609,45,183.17,30,1,2026-05-24T00:00:00+07:00
INV-001533,SKU-0033,Electronics Item 0033,Electronics,WH007,Central Warehouse 007,Central,287,34,166.21,60,1,2026-05-24T00:00:00+07:00
INV-001534,SKU-0034,Home Item 0034,Home,WH007,Central Warehouse 007,Central,641,50,765.57,81,1,2026-05-24T00:00:00+07:00
INV-001535,SKU-0035,Grocery Item 0035,Grocery,WH007,Central Warehouse 007,Central,126,27,945.80,111,1,2026-05-24T00:00:00+07:00
INV-001536,SKU-0036,Fashion Item 0036,Fashion,WH007,Central Warehouse 007,Central,615,65,932.54,100,1,2026-05-24T00:00:00+07:00
INV-001537,SKU-0037,Industrial Item 0037,Industrial,WH007,Central Warehouse 007,Central,225,6,1576.25,106,1,2026-05-24T00:00:00+07:00
INV-001538,SKU-0038,Electronics Item 0038,Electronics,WH007,Central Warehouse 007,Central,108,16,2099.88,49,1,2026-05-24T00:00:00+07:00
INV-001539,SKU-0039,Home Item 0039,Home,WH007,Central Warehouse 007,Central,106,15,401.74,74,1,2026-05-24T00:00:00+07:00
INV-001540,SKU-0040,Grocery Item 0040,Grocery,WH007,Central Warehouse 007,Central,796,30,1572.55,117,1,2026-05-24T00:00:00+07:00
INV-001541,SKU-0041,Fashion Item 0041,Fashion,WH007,Central Warehouse 007,Central,387,5,372.07,109,1,2026-05-24T00:00:00+07:00
INV-001542,SKU-0042,Industrial Item 0042,Industrial,WH007,Central Warehouse 007,Central,432,79,2067.97,95,1,2026-05-24T00:00:00+07:00
INV-001543,SKU-0043,Electronics Item 0043,Electronics,WH007,Central Warehouse 007,Central,716,43,2093.13,98,1,2026-05-24T00:00:00+07:00
INV-001544,SKU-0044,Home Item 0044,Home,WH007,Central Warehouse 007,Central,609,39,1729.59,111,1,2026-05-24T00:00:00+07:00
INV-001545,SKU-0045,Grocery Item 0045,Grocery,WH007,Central Warehouse 007,Central,178,17,1368.15,81,1,2026-05-24T00:00:00+07:00
INV-001546,SKU-0046,Fashion Item 0046,Fashion,WH007,Central Warehouse 007,Central,524,70,1298.57,115,1,2026-05-24T00:00:00+07:00
INV-001547,SKU-0047,Industrial Item 0047,Industrial,WH007,Central Warehouse 007,Central,238,12,1917.75,66,1,2026-05-24T00:00:00+07:00
INV-001548,SKU-0048,Electronics Item 0048,Electronics,WH007,Central Warehouse 007,Central,160,3,2243.75,115,1,2026-05-24T00:00:00+07:00
INV-001549,SKU-0049,Home Item 0049,Home,WH007,Central Warehouse 007,Central,297,55,1729.23,96,1,2026-05-24T00:00:00+07:00
INV-001550,SKU-0050,Grocery Item 0050,Grocery,WH007,Central Warehouse 007,Central,246,34,318.11,42,1,2026-05-24T00:00:00+07:00
INV-001551,SKU-0051,Fashion Item 0051,Fashion,WH007,Central Warehouse 007,Central,503,22,266.30,43,1,2026-05-24T00:00:00+07:00
INV-001552,SKU-0052,Industrial Item 0052,Industrial,WH007,Central Warehouse 007,Central,694,20,1770.46,34,1,2026-05-24T00:00:00+07:00
INV-001553,SKU-0053,Electronics Item 0053,Electronics,WH007,Central Warehouse 007,Central,336,46,1823.86,74,1,2026-05-24T00:00:00+07:00
INV-001554,SKU-0054,Home Item 0054,Home,WH007,Central Warehouse 007,Central,160,10,328.47,34,1,2026-05-24T00:00:00+07:00
INV-001555,SKU-0055,Grocery Item 0055,Grocery,WH007,Central Warehouse 007,Central,598,20,2114.04,51,1,2026-05-24T00:00:00+07:00
INV-001556,SKU-0056,Fashion Item 0056,Fashion,WH007,Central Warehouse 007,Central,325,79,1843.25,118,1,2026-05-24T00:00:00+07:00
INV-001557,SKU-0057,Industrial Item 0057,Industrial,WH007,Central Warehouse 007,Central,319,59,1810.85,112,1,2026-05-24T00:00:00+07:00
INV-001558,SKU-0058,Electronics Item 0058,Electronics,WH007,Central Warehouse 007,Central,642,3,1556.13,28,1,2026-05-24T00:00:00+07:00
INV-001559,SKU-0059,Home Item 0059,Home,WH007,Central Warehouse 007,Central,169,34,566.80,111,1,2026-05-24T00:00:00+07:00
INV-001560,SKU-0060,Grocery Item 0060,Grocery,WH007,Central Warehouse 007,Central,334,0,1169.09,66,1,2026-05-24T00:00:00+07:00
INV-001561,SKU-0061,Fashion Item 0061,Fashion,WH007,Central Warehouse 007,Central,392,44,1350.97,102,1,2026-05-24T00:00:00+07:00
INV-001562,SKU-0062,Industrial Item 0062,Industrial,WH007,Central Warehouse 007,Central,103,0,2282.89,52,1,2026-05-24T00:00:00+07:00
INV-001563,SKU-0063,Electronics Item 0063,Electronics,WH007,Central Warehouse 007,Central,390,16,1490.88,105,1,2026-05-24T00:00:00+07:00
INV-001564,SKU-0064,Home Item 0064,Home,WH007,Central Warehouse 007,Central,417,27,740.62,62,1,2026-05-24T00:00:00+07:00
INV-001565,SKU-0065,Grocery Item 0065,Grocery,WH007,Central Warehouse 007,Central,483,18,39.95,25,1,2026-05-24T00:00:00+07:00
INV-001566,SKU-0066,Fashion Item 0066,Fashion,WH007,Central Warehouse 007,Central,145,31,1723.70,58,1,2026-05-24T00:00:00+07:00
INV-001567,SKU-0067,Industrial Item 0067,Industrial,WH007,Central Warehouse 007,Central,654,31,225.45,113,1,2026-05-24T00:00:00+07:00
INV-001568,SKU-0068,Electronics Item 0068,Electronics,WH007,Central Warehouse 007,Central,573,29,135.76,97,1,2026-05-24T00:00:00+07:00
INV-001569,SKU-0069,Home Item 0069,Home,WH007,Central Warehouse 007,Central,666,5,1177.61,117,1,2026-05-24T00:00:00+07:00
INV-001570,SKU-0070,Grocery Item 0070,Grocery,WH007,Central Warehouse 007,Central,665,30,138.08,32,1,2026-05-24T00:00:00+07:00
INV-001571,SKU-0071,Fashion Item 0071,Fashion,WH007,Central Warehouse 007,Central,565,4,1467.08,94,1,2026-05-24T00:00:00+07:00
INV-001572,SKU-0072,Industrial Item 0072,Industrial,WH007,Central Warehouse 007,Central,133,33,1532.06,117,1,2026-05-24T00:00:00+07:00
INV-001573,SKU-0073,Electronics Item 0073,Electronics,WH007,Central Warehouse 007,Central,294,17,778.37,65,1,2026-05-24T00:00:00+07:00
INV-001574,SKU-0074,Home Item 0074,Home,WH007,Central Warehouse 007,Central,539,67,610.00,46,1,2026-05-24T00:00:00+07:00
INV-001575,SKU-0075,Grocery Item 0075,Grocery,WH007,Central Warehouse 007,Central,252,13,1252.21,28,1,2026-05-24T00:00:00+07:00
INV-001576,SKU-0076,Fashion Item 0076,Fashion,WH007,Central Warehouse 007,Central,157,8,241.22,73,1,2026-05-24T00:00:00+07:00
INV-001577,SKU-0077,Industrial Item 0077,Industrial,WH007,Central Warehouse 007,Central,344,25,1667.35,26,1,2026-05-24T00:00:00+07:00
INV-001578,SKU-0078,Electronics Item 0078,Electronics,WH007,Central Warehouse 007,Central,516,23,208.55,99,1,2026-05-24T00:00:00+07:00
INV-001579,SKU-0079,Home Item 0079,Home,WH007,Central Warehouse 007,Central,147,10,123.33,84,1,2026-05-24T00:00:00+07:00
INV-001580,SKU-0080,Grocery Item 0080,Grocery,WH007,Central Warehouse 007,Central,783,59,1858.03,31,1,2026-05-24T00:00:00+07:00
INV-001581,SKU-0081,Fashion Item 0081,Fashion,WH007,Central Warehouse 007,Central,707,44,364.91,70,1,2026-05-24T00:00:00+07:00
INV-001582,SKU-0082,Industrial Item 0082,Industrial,WH007,Central Warehouse 007,Central,358,50,562.95,85,1,2026-05-24T00:00:00+07:00
INV-001583,SKU-0083,Electronics Item 0083,Electronics,WH007,Central Warehouse 007,Central,224,4,2148.31,116,1,2026-05-24T00:00:00+07:00
INV-001584,SKU-0084,Home Item 0084,Home,WH007,Central Warehouse 007,Central,613,73,1156.68,111,1,2026-05-24T00:00:00+07:00
INV-001585,SKU-0085,Grocery Item 0085,Grocery,WH007,Central Warehouse 007,Central,352,53,616.10,60,1,2026-05-24T00:00:00+07:00
INV-001586,SKU-0086,Fashion Item 0086,Fashion,WH007,Central Warehouse 007,Central,506,44,520.83,75,1,2026-05-24T00:00:00+07:00
INV-001587,SKU-0087,Industrial Item 0087,Industrial,WH007,Central Warehouse 007,Central,161,23,395.27,50,1,2026-05-24T00:00:00+07:00
INV-001588,SKU-0088,Electronics Item 0088,Electronics,WH007,Central Warehouse 007,Central,731,30,2300.84,35,1,2026-05-24T00:00:00+07:00
INV-001589,SKU-0089,Home Item 0089,Home,WH007,Central Warehouse 007,Central,790,13,225.25,54,1,2026-05-24T00:00:00+07:00
INV-001590,SKU-0090,Grocery Item 0090,Grocery,WH007,Central Warehouse 007,Central,606,32,1671.68,52,1,2026-05-24T00:00:00+07:00
INV-001591,SKU-0091,Fashion Item 0091,Fashion,WH007,Central Warehouse 007,Central,605,12,723.22,102,1,2026-05-24T00:00:00+07:00
INV-001592,SKU-0092,Industrial Item 0092,Industrial,WH007,Central Warehouse 007,Central,133,1,1002.24,107,1,2026-05-24T00:00:00+07:00
INV-001593,SKU-0093,Electronics Item 0093,Electronics,WH007,Central Warehouse 007,Central,388,19,1872.05,72,1,2026-05-24T00:00:00+07:00
INV-001594,SKU-0094,Home Item 0094,Home,WH007,Central Warehouse 007,Central,125,1,956.49,79,1,2026-05-24T00:00:00+07:00
INV-001595,SKU-0095,Grocery Item 0095,Grocery,WH007,Central Warehouse 007,Central,119,23,200.88,103,1,2026-05-24T00:00:00+07:00
INV-001596,SKU-0096,Fashion Item 0096,Fashion,WH007,Central Warehouse 007,Central,288,35,1620.77,70,1,2026-05-24T00:00:00+07:00
INV-001597,SKU-0097,Industrial Item 0097,Industrial,WH007,Central Warehouse 007,Central,204,0,474.00,120,1,2026-05-24T00:00:00+07:00
INV-001598,SKU-0098,Electronics Item 0098,Electronics,WH007,Central Warehouse 007,Central,578,5,2420.98,51,1,2026-05-24T00:00:00+07:00
INV-001599,SKU-0099,Home Item 0099,Home,WH007,Central Warehouse 007,Central,674,20,971.80,29,1,2026-05-24T00:00:00+07:00
INV-001600,SKU-0100,Grocery Item 0100,Grocery,WH007,Central Warehouse 007,Central,579,73,376.23,42,1,2026-05-24T00:00:00+07:00
INV-001601,SKU-0101,Fashion Item 0101,Fashion,WH007,Central Warehouse 007,Central,649,74,2171.91,42,1,2026-05-24T00:00:00+07:00
INV-001602,SKU-0102,Industrial Item 0102,Industrial,WH007,Central Warehouse 007,Central,392,66,1391.08,68,1,2026-05-24T00:00:00+07:00
INV-001603,SKU-0103,Electronics Item 0103,Electronics,WH007,Central Warehouse 007,Central,540,32,1176.64,79,1,2026-05-24T00:00:00+07:00
INV-001604,SKU-0104,Home Item 0104,Home,WH007,Central Warehouse 007,Central,568,22,1239.60,81,1,2026-05-24T00:00:00+07:00
INV-001605,SKU-0105,Grocery Item 0105,Grocery,WH007,Central Warehouse 007,Central,708,19,657.94,73,1,2026-05-24T00:00:00+07:00
INV-001606,SKU-0106,Fashion Item 0106,Fashion,WH007,Central Warehouse 007,Central,119,2,658.02,48,1,2026-05-24T00:00:00+07:00
INV-001607,SKU-0107,Industrial Item 0107,Industrial,WH007,Central Warehouse 007,Central,189,15,1108.82,110,1,2026-05-24T00:00:00+07:00
INV-001608,SKU-0108,Electronics Item 0108,Electronics,WH007,Central Warehouse 007,Central,257,9,469.36,52,1,2026-05-24T00:00:00+07:00
INV-001609,SKU-0109,Home Item 0109,Home,WH007,Central Warehouse 007,Central,397,14,1410.58,86,1,2026-05-24T00:00:00+07:00
INV-001610,SKU-0110,Grocery Item 0110,Grocery,WH007,Central Warehouse 007,Central,183,34,533.49,73,1,2026-05-24T00:00:00+07:00
INV-001611,SKU-0111,Fashion Item 0111,Fashion,WH007,Central Warehouse 007,Central,528,67,2369.95,113,1,2026-05-24T00:00:00+07:00
INV-001612,SKU-0112,Industrial Item 0112,Industrial,WH007,Central Warehouse 007,Central,642,0,691.79,29,1,2026-05-24T00:00:00+07:00
INV-001613,SKU-0113,Electronics Item 0113,Electronics,WH007,Central Warehouse 007,Central,547,3,674.86,96,1,2026-05-24T00:00:00+07:00
INV-001614,SKU-0114,Home Item 0114,Home,WH007,Central Warehouse 007,Central,215,11,2268.23,90,1,2026-05-24T00:00:00+07:00
INV-001615,SKU-0115,Grocery Item 0115,Grocery,WH007,Central Warehouse 007,Central,651,26,1771.93,90,1,2026-05-24T00:00:00+07:00
INV-001616,SKU-0116,Fashion Item 0116,Fashion,WH007,Central Warehouse 007,Central,791,64,1020.52,69,1,2026-05-24T00:00:00+07:00
INV-001617,SKU-0117,Industrial Item 0117,Industrial,WH007,Central Warehouse 007,Central,176,15,805.77,73,1,2026-05-24T00:00:00+07:00
INV-001618,SKU-0118,Electronics Item 0118,Electronics,WH007,Central Warehouse 007,Central,97,3,1829.41,79,1,2026-05-24T00:00:00+07:00
INV-001619,SKU-0119,Home Item 0119,Home,WH007,Central Warehouse 007,Central,295,9,2067.58,31,1,2026-05-24T00:00:00+07:00
INV-001620,SKU-0120,Grocery Item 0120,Grocery,WH007,Central Warehouse 007,Central,466,80,1795.02,38,1,2026-05-24T00:00:00+07:00
INV-001621,SKU-0121,Fashion Item 0121,Fashion,WH007,Central Warehouse 007,Central,112,7,2174.36,36,1,2026-05-24T00:00:00+07:00
INV-001622,SKU-0122,Industrial Item 0122,Industrial,WH007,Central Warehouse 007,Central,700,71,749.06,32,1,2026-05-24T00:00:00+07:00
INV-001623,SKU-0123,Electronics Item 0123,Electronics,WH007,Central Warehouse 007,Central,799,72,1818.19,111,1,2026-05-24T00:00:00+07:00
INV-001624,SKU-0124,Home Item 0124,Home,WH007,Central Warehouse 007,Central,758,70,1902.46,84,1,2026-05-24T00:00:00+07:00
INV-001625,SKU-0125,Grocery Item 0125,Grocery,WH007,Central Warehouse 007,Central,208,43,2224.46,49,1,2026-05-24T00:00:00+07:00
INV-001626,SKU-0126,Fashion Item 0126,Fashion,WH007,Central Warehouse 007,Central,362,73,383.35,71,1,2026-05-24T00:00:00+07:00
INV-001627,SKU-0127,Industrial Item 0127,Industrial,WH007,Central Warehouse 007,Central,797,56,1894.78,34,1,2026-05-24T00:00:00+07:00
INV-001628,SKU-0128,Electronics Item 0128,Electronics,WH007,Central Warehouse 007,Central,566,27,1042.54,86,1,2026-05-24T00:00:00+07:00
INV-001629,SKU-0129,Home Item 0129,Home,WH007,Central Warehouse 007,Central,652,30,1431.80,73,1,2026-05-24T00:00:00+07:00
INV-001630,SKU-0130,Grocery Item 0130,Grocery,WH007,Central Warehouse 007,Central,466,76,114.98,97,1,2026-05-24T00:00:00+07:00
INV-001631,SKU-0131,Fashion Item 0131,Fashion,WH007,Central Warehouse 007,Central,292,22,437.54,25,1,2026-05-24T00:00:00+07:00
INV-001632,SKU-0132,Industrial Item 0132,Industrial,WH007,Central Warehouse 007,Central,165,36,1781.33,106,1,2026-05-24T00:00:00+07:00
INV-001633,SKU-0133,Electronics Item 0133,Electronics,WH007,Central Warehouse 007,Central,466,46,2431.38,67,1,2026-05-24T00:00:00+07:00
INV-001634,SKU-0134,Home Item 0134,Home,WH007,Central Warehouse 007,Central,463,68,1058.06,69,1,2026-05-24T00:00:00+07:00
INV-001635,SKU-0135,Grocery Item 0135,Grocery,WH007,Central Warehouse 007,Central,790,47,58.85,39,1,2026-05-24T00:00:00+07:00
INV-001636,SKU-0136,Fashion Item 0136,Fashion,WH007,Central Warehouse 007,Central,635,78,286.54,79,1,2026-05-24T00:00:00+07:00
INV-001637,SKU-0137,Industrial Item 0137,Industrial,WH007,Central Warehouse 007,Central,459,76,1522.76,47,1,2026-05-24T00:00:00+07:00
INV-001638,SKU-0138,Electronics Item 0138,Electronics,WH007,Central Warehouse 007,Central,311,28,2056.42,99,1,2026-05-24T00:00:00+07:00
INV-001639,SKU-0139,Home Item 0139,Home,WH007,Central Warehouse 007,Central,331,54,1569.86,94,1,2026-05-24T00:00:00+07:00
INV-001640,SKU-0140,Grocery Item 0140,Grocery,WH007,Central Warehouse 007,Central,723,13,721.08,116,1,2026-05-24T00:00:00+07:00
INV-001641,SKU-0141,Fashion Item 0141,Fashion,WH007,Central Warehouse 007,Central,550,36,1448.09,68,1,2026-05-24T00:00:00+07:00
INV-001642,SKU-0142,Industrial Item 0142,Industrial,WH007,Central Warehouse 007,Central,146,31,1679.80,37,1,2026-05-24T00:00:00+07:00
INV-001643,SKU-0143,Electronics Item 0143,Electronics,WH007,Central Warehouse 007,Central,678,15,655.55,63,1,2026-05-24T00:00:00+07:00
INV-001644,SKU-0144,Home Item 0144,Home,WH007,Central Warehouse 007,Central,328,53,297.37,80,1,2026-05-24T00:00:00+07:00
INV-001645,SKU-0145,Grocery Item 0145,Grocery,WH007,Central Warehouse 007,Central,486,62,1768.86,116,1,2026-05-24T00:00:00+07:00
INV-001646,SKU-0146,Fashion Item 0146,Fashion,WH007,Central Warehouse 007,Central,623,19,1589.92,40,1,2026-05-24T00:00:00+07:00
INV-001647,SKU-0147,Industrial Item 0147,Industrial,WH007,Central Warehouse 007,Central,231,1,739.55,70,1,2026-05-24T00:00:00+07:00
INV-001648,SKU-0148,Electronics Item 0148,Electronics,WH007,Central Warehouse 007,Central,138,20,1321.37,90,1,2026-05-24T00:00:00+07:00
INV-001649,SKU-0149,Home Item 0149,Home,WH007,Central Warehouse 007,Central,619,18,2116.07,56,1,2026-05-24T00:00:00+07:00
INV-001650,SKU-0150,Grocery Item 0150,Grocery,WH007,Central Warehouse 007,Central,368,29,1574.57,113,1,2026-05-24T00:00:00+07:00
INV-001651,SKU-0151,Fashion Item 0151,Fashion,WH007,Central Warehouse 007,Central,779,15,598.20,70,1,2026-05-24T00:00:00+07:00
INV-001652,SKU-0152,Industrial Item 0152,Industrial,WH007,Central Warehouse 007,Central,454,11,2222.00,43,1,2026-05-24T00:00:00+07:00
INV-001653,SKU-0153,Electronics Item 0153,Electronics,WH007,Central Warehouse 007,Central,327,40,2490.63,41,1,2026-05-24T00:00:00+07:00
INV-001654,SKU-0154,Home Item 0154,Home,WH007,Central Warehouse 007,Central,410,10,192.57,115,1,2026-05-24T00:00:00+07:00
INV-001655,SKU-0155,Grocery Item 0155,Grocery,WH007,Central Warehouse 007,Central,322,9,2119.18,34,1,2026-05-24T00:00:00+07:00
INV-001656,SKU-0156,Fashion Item 0156,Fashion,WH007,Central Warehouse 007,Central,636,10,1262.34,93,1,2026-05-24T00:00:00+07:00
INV-001657,SKU-0157,Industrial Item 0157,Industrial,WH007,Central Warehouse 007,Central,483,19,980.88,102,1,2026-05-24T00:00:00+07:00
INV-001658,SKU-0158,Electronics Item 0158,Electronics,WH007,Central Warehouse 007,Central,442,0,1873.45,28,1,2026-05-24T00:00:00+07:00
INV-001659,SKU-0159,Home Item 0159,Home,WH007,Central Warehouse 007,Central,756,46,550.66,99,1,2026-05-24T00:00:00+07:00
INV-001660,SKU-0160,Grocery Item 0160,Grocery,WH007,Central Warehouse 007,Central,317,22,2457.22,106,1,2026-05-24T00:00:00+07:00
INV-001661,SKU-0161,Fashion Item 0161,Fashion,WH007,Central Warehouse 007,Central,780,79,1519.63,60,1,2026-05-24T00:00:00+07:00
INV-001662,SKU-0162,Industrial Item 0162,Industrial,WH007,Central Warehouse 007,Central,785,11,1244.47,66,1,2026-05-24T00:00:00+07:00
INV-001663,SKU-0163,Electronics Item 0163,Electronics,WH007,Central Warehouse 007,Central,685,36,1517.31,50,1,2026-05-24T00:00:00+07:00
INV-001664,SKU-0164,Home Item 0164,Home,WH007,Central Warehouse 007,Central,292,55,1133.62,62,1,2026-05-24T00:00:00+07:00
INV-001665,SKU-0165,Grocery Item 0165,Grocery,WH007,Central Warehouse 007,Central,445,0,1435.75,49,1,2026-05-24T00:00:00+07:00
INV-001666,SKU-0166,Fashion Item 0166,Fashion,WH007,Central Warehouse 007,Central,287,5,728.02,74,1,2026-05-24T00:00:00+07:00
INV-001667,SKU-0167,Industrial Item 0167,Industrial,WH007,Central Warehouse 007,Central,115,6,1111.54,89,1,2026-05-24T00:00:00+07:00
INV-001668,SKU-0168,Electronics Item 0168,Electronics,WH007,Central Warehouse 007,Central,619,73,934.83,25,1,2026-05-24T00:00:00+07:00
INV-001669,SKU-0169,Home Item 0169,Home,WH007,Central Warehouse 007,Central,619,80,1661.65,88,1,2026-05-24T00:00:00+07:00
INV-001670,SKU-0170,Grocery Item 0170,Grocery,WH007,Central Warehouse 007,Central,323,33,332.79,61,1,2026-05-24T00:00:00+07:00
INV-001671,SKU-0171,Fashion Item 0171,Fashion,WH007,Central Warehouse 007,Central,555,72,1717.12,62,1,2026-05-24T00:00:00+07:00
INV-001672,SKU-0172,Industrial Item 0172,Industrial,WH007,Central Warehouse 007,Central,300,32,997.43,74,1,2026-05-24T00:00:00+07:00
INV-001673,SKU-0173,Electronics Item 0173,Electronics,WH007,Central Warehouse 007,Central,190,46,1448.81,70,1,2026-05-24T00:00:00+07:00
INV-001674,SKU-0174,Home Item 0174,Home,WH007,Central Warehouse 007,Central,262,0,167.09,53,1,2026-05-24T00:00:00+07:00
INV-001675,SKU-0175,Grocery Item 0175,Grocery,WH007,Central Warehouse 007,Central,653,58,1977.60,42,1,2026-05-24T00:00:00+07:00
INV-001676,SKU-0176,Fashion Item 0176,Fashion,WH007,Central Warehouse 007,Central,737,56,272.37,62,1,2026-05-24T00:00:00+07:00
INV-001677,SKU-0177,Industrial Item 0177,Industrial,WH007,Central Warehouse 007,Central,571,70,291.55,110,1,2026-05-24T00:00:00+07:00
INV-001678,SKU-0178,Electronics Item 0178,Electronics,WH007,Central Warehouse 007,Central,166,1,2359.28,75,1,2026-05-24T00:00:00+07:00
INV-001679,SKU-0179,Home Item 0179,Home,WH007,Central Warehouse 007,Central,172,40,1855.65,79,1,2026-05-24T00:00:00+07:00
INV-001680,SKU-0180,Grocery Item 0180,Grocery,WH007,Central Warehouse 007,Central,427,44,1582.22,70,1,2026-05-24T00:00:00+07:00
INV-001681,SKU-0181,Fashion Item 0181,Fashion,WH007,Central Warehouse 007,Central,609,9,1907.05,80,1,2026-05-24T00:00:00+07:00
INV-001682,SKU-0182,Industrial Item 0182,Industrial,WH007,Central Warehouse 007,Central,498,62,1718.71,48,1,2026-05-24T00:00:00+07:00
INV-001683,SKU-0183,Electronics Item 0183,Electronics,WH007,Central Warehouse 007,Central,618,43,314.02,91,1,2026-05-24T00:00:00+07:00
INV-001684,SKU-0184,Home Item 0184,Home,WH007,Central Warehouse 007,Central,151,26,1919.21,89,1,2026-05-24T00:00:00+07:00
INV-001685,SKU-0185,Grocery Item 0185,Grocery,WH007,Central Warehouse 007,Central,344,1,2458.63,66,1,2026-05-24T00:00:00+07:00
INV-001686,SKU-0186,Fashion Item 0186,Fashion,WH007,Central Warehouse 007,Central,145,35,801.39,104,1,2026-05-24T00:00:00+07:00
INV-001687,SKU-0187,Industrial Item 0187,Industrial,WH007,Central Warehouse 007,Central,686,68,1733.65,93,1,2026-05-24T00:00:00+07:00
INV-001688,SKU-0188,Electronics Item 0188,Electronics,WH007,Central Warehouse 007,Central,554,55,374.35,99,1,2026-05-24T00:00:00+07:00
INV-001689,SKU-0189,Home Item 0189,Home,WH007,Central Warehouse 007,Central,213,47,1107.32,61,1,2026-05-24T00:00:00+07:00
INV-001690,SKU-0190,Grocery Item 0190,Grocery,WH007,Central Warehouse 007,Central,797,9,2322.50,116,1,2026-05-24T00:00:00+07:00
INV-001691,SKU-0191,Fashion Item 0191,Fashion,WH007,Central Warehouse 007,Central,542,46,148.57,60,1,2026-05-24T00:00:00+07:00
INV-001692,SKU-0192,Industrial Item 0192,Industrial,WH007,Central Warehouse 007,Central,551,8,731.53,35,1,2026-05-24T00:00:00+07:00
INV-001693,SKU-0193,Electronics Item 0193,Electronics,WH007,Central Warehouse 007,Central,272,17,2156.65,81,1,2026-05-24T00:00:00+07:00
INV-001694,SKU-0194,Home Item 0194,Home,WH007,Central Warehouse 007,Central,344,7,656.50,58,1,2026-05-24T00:00:00+07:00
INV-001695,SKU-0195,Grocery Item 0195,Grocery,WH007,Central Warehouse 007,Central,636,43,1352.19,87,1,2026-05-24T00:00:00+07:00
INV-001696,SKU-0196,Fashion Item 0196,Fashion,WH007,Central Warehouse 007,Central,703,17,2300.32,25,1,2026-05-24T00:00:00+07:00
INV-001697,SKU-0197,Industrial Item 0197,Industrial,WH007,Central Warehouse 007,Central,543,53,304.82,66,1,2026-05-24T00:00:00+07:00
INV-001698,SKU-0198,Electronics Item 0198,Electronics,WH007,Central Warehouse 007,Central,484,74,2435.44,110,1,2026-05-24T00:00:00+07:00
INV-001699,SKU-0199,Home Item 0199,Home,WH007,Central Warehouse 007,Central,687,69,966.01,68,1,2026-05-24T00:00:00+07:00
INV-001700,SKU-0200,Grocery Item 0200,Grocery,WH007,Central Warehouse 007,Central,390,69,1937.99,59,1,2026-05-24T00:00:00+07:00
INV-001701,SKU-0201,Fashion Item 0201,Fashion,WH007,Central Warehouse 007,Central,431,79,1492.25,106,1,2026-05-24T00:00:00+07:00
INV-001702,SKU-0202,Industrial Item 0202,Industrial,WH007,Central Warehouse 007,Central,546,3,1903.87,75,1,2026-05-24T00:00:00+07:00
INV-001703,SKU-0203,Electronics Item 0203,Electronics,WH007,Central Warehouse 007,Central,574,5,973.75,109,1,2026-05-24T00:00:00+07:00
INV-001704,SKU-0204,Home Item 0204,Home,WH007,Central Warehouse 007,Central,226,14,394.41,70,1,2026-05-24T00:00:00+07:00
INV-001705,SKU-0205,Grocery Item 0205,Grocery,WH007,Central Warehouse 007,Central,738,39,644.44,39,1,2026-05-24T00:00:00+07:00
INV-001706,SKU-0206,Fashion Item 0206,Fashion,WH007,Central Warehouse 007,Central,604,33,2398.18,90,1,2026-05-24T00:00:00+07:00
INV-001707,SKU-0207,Industrial Item 0207,Industrial,WH007,Central Warehouse 007,Central,543,15,983.04,74,1,2026-05-24T00:00:00+07:00
INV-001708,SKU-0208,Electronics Item 0208,Electronics,WH007,Central Warehouse 007,Central,359,43,915.70,43,1,2026-05-24T00:00:00+07:00
INV-001709,SKU-0209,Home Item 0209,Home,WH007,Central Warehouse 007,Central,783,80,430.46,91,1,2026-05-24T00:00:00+07:00
INV-001710,SKU-0210,Grocery Item 0210,Grocery,WH007,Central Warehouse 007,Central,216,18,2451.12,27,1,2026-05-24T00:00:00+07:00
